test_num,ts_history_size,ts_distances_increase,ts_price_point_percentage,net_benefits,final_balance,initial_deposit,test_years,total_transactions,benefit_factor,expected_benefit,dd_amount,dd_percent,total_profit_percent,avg_year_profit_percent,avg_year_profit_vs_dd_ratio
788,45,0.15,0.35,-2130.57,12869.43,15000.00,3,1953,0.98,-1.09,7861.02,43.54,-14.20,-4.98,-0.11
789,50,0.15,0.35,-350.43,14649.57,15000.00,3,1951,1.00,-0.18,5713.96,31.63,-2.34,-0.78,-0.02
790,55,0.15,0.35,-377.42,14622.58,15000.00,3,1951,1.00,-0.19,5763.52,31.86,-2.52,-0.85,-0.03
791,60,0.15,0.35,-543.44,14456.56,15000.00,3,1950,0.99,-0.28,5776.02,32.04,-3.62,-1.22,-0.04
792,65,0.15,0.35,-689.12,14310.88,15000.00,3,1950,0.99,-0.35,5953.02,32.91,-4.59,-1.56,-0.05
793,70,0.15,0.35,-599.34,14400.66,15000.00,3,1949,0.99,-0.31,5875.22,32.47,-4.00,-1.35,-0.04
794,75,0.15,0.35,-2476.42,12523.58,15000.00,3,1949,0.98,-1.27,9541.64,48.50,-16.51,-5.84,-0.12
795,80,0.15,0.35,-2580.37,12419.63,15000.00,3,1949,0.98,-1.32,9639.91,48.99,-17.20,-6.10,-0.12
796,85,0.15,0.35,-2483.27,12516.73,15000.00,3,1947,0.98,-1.28,7940.36,43.88,-16.56,-5.85,-0.13
797,90,0.15,0.35,-2483.78,12516.22,15000.00,3,1947,0.98,-1.28,7941.55,43.89,-16.56,-5.86,-0.13
798,95,0.15,0.35,-2467.84,12532.16,15000.00,3,1947,0.98,-1.27,7921.13,43.78,-16.45,-5.82,-0.13
799,100,0.15,0.35,-2657.76,12342.24,15000.00,3,1947,0.97,-1.37,8111.68,44.84,-17.72,-6.29,-0.14
800,20,0.2,0.35,5579.71,20579.71,15000.00,3,1977,1.05,2.82,4752.26,20.66,37.20,11.12,0.54
801,25,0.2,0.35,6689.41,21689.41,15000.00,3,1972,1.06,3.39,4726.22,20.65,44.60,13.08,0.63
802,30,0.2,0.35,4341.14,19341.14,15000.00,3,1956,1.04,2.22,5603.92,31.02,28.94,8.84,0.28
803,35,0.2,0.35,4027.63,19027.63,15000.00,3,1948,1.04,2.07,5857.09,32.40,26.85,8.25,0.25
804,40,0.2,0.35,4036.03,19036.03,15000.00,3,1947,1.04,2.07,5822.59,32.29,26.91,8.27,0.26
805,45,0.2,0.35,3961.07,18961.07,15000.00,3,1946,1.04,2.04,5876.64,32.65,26.41,8.12,0.25
806,50,0.2,0.35,3780.24,18780.24,15000.00,3,1944,1.04,1.94,5931.39,32.89,25.20,7.78,0.24
807,55,0.2,0.35,657.56,15657.56,15000.00,3,1944,1.01,0.34,5972.29,33.12,4.38,1.44,0.04
808,60,0.2,0.35,558.11,15558.11,15000.00,3,1943,1.01,0.29,5986.48,33.19,3.72,1.23,0.04
809,65,0.2,0.35,-900.97,14099.03,15000.00,3,1943,0.99,-0.46,6401.17,35.50,-6.01,-2.04,-0.06
810,70,0.2,0.35,302.61,15302.61,15000.00,3,1943,1.00,0.16,6079.79,33.71,2.02,0.67,0.02
811,75,0.2,0.35,206.92,15206.92,15000.00,3,1942,1.00,0.11,7616.87,38.70,1.38,0.46,0.01
812,80,0.2,0.35,1873.35,16873.35,15000.00,3,1940,1.02,0.97,6478.53,32.94,12.49,4.00,0.12
813,85,0.2,0.35,27.63,15027.63,15000.00,3,1938,1.00,0.01,6008.16,33.39,0.18,0.06,0.00
814,90,0.2,0.35,95.13,15095.13,15000.00,3,1938,1.00,0.05,6012.93,33.35,0.63,0.21,0.01
815,95,0.2,0.35,61.10,15061.10,15000.00,3,1938,1.00,0.03,6034.04,33.47,0.41,0.14,0.00
816,100,0.2,0.35,-1181.62,13818.38,15000.00,3,1938,0.99,-0.61,6376.20,35.38,-7.88,-2.70,-0.08
817,20,0.25,0.35,3368.39,18368.39,15000.00,3,1977,1.03,1.70,4457.81,22.89,22.46,6.99,0.31
818,25,0.25,0.35,4022.36,19022.36,15000.00,3,1972,1.04,2.04,4478.32,22.29,26.82,8.24,0.37
819,30,0.25,0.35,1254.47,16254.47,15000.00,3,1956,1.01,0.64,5695.34,31.49,8.36,2.71,0.09
820,35,0.25,0.35,834.90,15834.90,15000.00,3,1948,1.01,0.43,5948.78,32.87,5.57,1.82,0.06
821,40,0.25,0.35,838.64,15838.64,15000.00,3,1947,1.01,0.43,5929.46,32.83,5.59,1.83,0.06
822,45,0.25,0.35,342.62,15342.62,15000.00,3,1946,1.00,0.18,5973.36,33.14,2.28,0.76,0.02
823,50,0.25,0.35,362.92,15362.92,15000.00,3,1944,1.00,0.19,6043.95,33.48,2.42,0.80,0.02
824,55,0.25,0.35,224.48,15224.48,15000.00,3,1944,1.00,0.12,6074.23,33.66,1.50,0.50,0.01
825,60,0.25,0.35,-130.78,14869.22,15000.00,3,1943,1.00,-0.07,6107.14,33.89,-0.87,-0.29,-0.01
826,65,0.25,0.35,-1274.81,13725.19,15000.00,3,1943,0.99,-0.66,6499.75,36.01,-8.50,-2.92,-0.08
827,70,0.25,0.35,-615.70,14384.30,15000.00,3,1941,0.99,-0.32,6202.96,34.44,-4.10,-1.39,-0.04
828,75,0.25,0.35,2.05,15002.05,15000.00,3,1940,1.00,0.00,7684.32,38.94,0.01,0.00,0.00
829,80,0.25,0.35,847.43,15847.43,15000.00,3,1940,1.01,0.44,7240.20,36.69,5.65,1.85,0.05
830,85,0.25,0.35,-689.04,14310.96,15000.00,3,1938,0.99,-0.36,6101.57,33.89,-4.59,-1.56,-0.05
831,90,0.25,0.35,-647.54,14352.46,15000.00,3,1938,0.99,-0.33,6122.46,33.94,-4.32,-1.46,-0.04
832,95,0.25,0.35,-742.26,14257.74,15000.00,3,1938,0.99,-0.38,6151.66,34.11,-4.95,-1.68,-0.05
833,100,0.25,0.35,599.88,15599.88,15000.00,3,1938,1.01,0.31,5710.89,31.66,4.00,1.32,0.04
834,20,0.3,0.35,3626.62,18626.62,15000.00,3,1978,1.04,1.83,4540.39,22.79,24.18,7.48,0.33
835,25,0.3,0.35,3451.33,18451.33,15000.00,3,1973,1.03,1.75,4516.41,22.96,23.01,7.15,0.31
836,30,0.3,0.35,798.04,15798.04,15000.00,3,1957,1.01,0.41,5799.89,32.24,5.32,1.74,0.05
837,35,0.3,0.35,-124.91,14875.09,15000.00,3,1949,1.00,-0.06,6072.80,33.73,-0.83,-0.28,-0.01
838,40,0.3,0.35,-179.10,14820.90,15000.00,3,1948,1.00,-0.09,6050.80,33.67,-1.19,-0.40,-0.01
839,45,0.3,0.35,-563.21,14436.79,15000.00,3,1946,0.99,-0.29,6080.90,33.93,-3.75,-1.27,-0.04
840,50,0.3,0.35,-819.52,14180.48,15000.00,3,1944,0.99,-0.42,6152.56,34.26,-5.46,-1.86,-0.05
841,55,0.3,0.35,-928.82,14071.18,15000.00,3,1944,0.99,-0.48,6178.66,34.42,-6.19,-2.11,-0.06
842,60,0.3,0.35,-1190.99,13809.01,15000.00,3,1943,0.99,-0.61,6224.76,34.73,-7.94,-2.72,-0.08
843,65,0.3,0.35,316.11,15316.11,15000.00,3,1943,1.00,0.16,5807.47,32.35,2.11,0.70,0.02
844,70,0.3,0.35,441.48,15441.48,15000.00,3,1941,1.00,0.23,5699.83,31.82,2.94,0.97,0.03
845,75,0.3,0.35,-1048.83,13951.17,15000.00,3,1941,0.99,-0.54,7769.07,39.48,-6.99,-2.39,-0.06
846,80,0.3,0.35,-70.81,14929.19,15000.00,3,1941,1.00,-0.04,7591.32,38.58,-0.47,-0.16,-0.00
847,85,0.3,0.35,368.71,15368.71,15000.00,3,1939,1.00,0.19,5609.55,31.31,2.46,0.81,0.03
848,90,0.3,0.35,-1446.24,13553.76,15000.00,3,1939,0.99,-0.75,6232.04,34.74,-9.64,-3.32,-0.10
849,95,0.3,0.35,-1498.64,13501.36,15000.00,3,1939,0.99,-0.77,6261.68,34.90,-9.99,-3.45,-0.10
850,100,0.3,0.35,49.04,15049.04,15000.00,3,1939,1.00,0.03,5776.06,32.20,0.33,0.11,0.00
851,20,0.35,0.35,2999.70,17999.70,15000.00,3,1978,1.03,1.52,4612.20,23.66,20.00,6.27,0.27
852,25,0.35,0.35,2916.13,17916.13,15000.00,3,1973,1.03,1.48,4619.52,23.89,19.44,6.10,0.26
853,30,0.35,0.35,-1540.93,13459.07,15000.00,3,1957,0.98,-0.79,6345.98,35.48,-10.27,-3.55,-0.10
854,35,0.35,0.35,236.90,15236.90,15000.00,3,1949,1.00,0.12,5776.15,32.26,1.58,0.52,0.02
855,40,0.35,0.35,197.56,15197.56,15000.00,3,1948,1.00,0.10,5745.08,32.16,1.32,0.44,0.01
856,45,0.35,0.35,-13.62,14986.38,15000.00,3,1946,1.00,-0.01,5789.21,32.46,-0.09,-0.03,-0.00
857,50,0.35,0.35,-743.50,14256.50,15000.00,3,1944,0.99,-0.38,5847.68,32.75,-4.96,-1.68,-0.05
858,55,0.35,0.35,-787.84,14212.16,15000.00,3,1944,0.99,-0.41,5843.09,32.75,-5.25,-1.78,-0.05
859,60,0.35,0.35,-1038.46,13961.54,15000.00,3,1943,0.99,-0.53,5877.53,32.96,-6.92,-2.36,-0.07
5001,100,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5002,95,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5003,90,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5004,85,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5005,80,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5006,75,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5007,70,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5008,65,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5009,60,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5010,55,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5011,50,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5012,45,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5013,40,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5014,35,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5015,30,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5016,25,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5017,20,0.25,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5018,100,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5019,95,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5020,90,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5021,85,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5022,80,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5023,75,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5024,70,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5025,65,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5026,60,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5027,55,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5028,50,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5029,45,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5030,40,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5031,35,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5032,30,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5033,25,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5034,20,0.2,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5035,100,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5036,95,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5037,90,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5038,85,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5039,80,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5040,75,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5041,70,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5042,65,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5043,60,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5044,55,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5045,50,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5046,45,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5047,40,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5048,35,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5049,30,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5050,25,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5051,20,0.15,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5052,25,0.1,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5053,20,0.1,0.55,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5054,55,0.4,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5055,50,0.4,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5056,45,0.4,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5057,40,0.4,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5058,35,0.4,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5059,30,0.4,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5060,25,0.4,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5061,20,0.4,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5062,55,0.35,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5063,50,0.35,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5064,45,0.35,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5065,40,0.35,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5066,35,0.35,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5067,30,0.35,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5068,25,0.35,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5069,20,0.35,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5070,55,0.3,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5071,50,0.3,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5072,45,0.3,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5073,40,0.3,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5074,35,0.3,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5075,30,0.3,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5076,25,0.3,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5077,20,0.3,0.5,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5078,20,0.5,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5079,20,0.45,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5080,20,0.4,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5081,95,0.35,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5082,20,0.35,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5083,95,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5084,85,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5085,80,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5086,75,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5087,70,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5088,65,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5089,60,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5090,55,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5091,50,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5092,45,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5093,40,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5094,35,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5095,30,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5096,25,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5097,20,0.3,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5098,100,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5099,95,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5100,90,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5101,85,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5102,80,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5103,75,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5104,70,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5105,65,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5106,60,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5107,55,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5108,50,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5109,45,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5110,40,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5111,35,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5112,30,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5113,25,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5114,20,0.25,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5115,100,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5116,95,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5117,90,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5118,85,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5119,80,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5120,75,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5121,70,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5122,65,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5123,60,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5124,55,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5125,50,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5126,45,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5127,40,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5128,35,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5129,30,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5130,25,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,N/A,50,-20,-20,-1
5131,20,0.2,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5132,100,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5133,95,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5134,90,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5135,85,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5136,80,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5137,75,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5138,70,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5139,65,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5140,60,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5141,55,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5142,50,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5143,45,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5144,40,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5145,35,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5146,30,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5147,25,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5148,20,0.15,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5149,100,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5150,95,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5151,90,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5152,85,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5153,80,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5154,75,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5155,70,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5156,65,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5157,60,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5158,55,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5159,50,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5160,45,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5161,40,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5162,35,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5163,30,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
5164,25,0.1,0.45,-3000,12000,15000,3,N/A,N/A,N/A,3000,20,-20,-20,-1
